contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,side,expiration,spot,timestamp
SPY260331C00385000,2025-07-07 15:18:11+00:00,385.0,248.0,283.6,286.94,0.0,0.0,2.0,3.0,0.344733115234375,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00390000,2025-08-12 13:49:15+00:00,390.0,256.54,278.76,282.1,0.0,0.0,2.0,4.0,0.35596347167968745,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00395000,2025-09-12 17:05:18+00:00,395.0,270.37,265.01,268.08,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00400000,2025-10-16 14:43:11+00:00,400.0,276.23,277.35,280.04,0.0,0.0,1.0,59.0,0.5560347131347658,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00405000,2025-10-17 18:39:18+00:00,405.0,267.0,272.47,275.19,0.0,0.0,143.0,314.0,0.5476424630737305,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00410000,2025-07-22 15:00:03+00:00,410.0,229.69,259.41,262.73,0.0,0.0,1.0,2.0,0.36926900268554685,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00415000,2025-08-19 14:46:04+00:00,415.0,236.85,254.58,257.9,0.0,0.0,2.0,3.0,0.3696962445068359,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00420000,2025-08-18 18:11:38+00:00,420.0,233.3,249.75,253.07,0.0,0.0,1.0,5.0,0.36926900268554685,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00425000,2025-10-01 17:48:58+00:00,425.0,251.47,253.0,255.8,0.0,0.0,1.0,5.0,0.5147753601074219,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00430000,2025-10-03 19:44:47+00:00,430.0,248.65,248.24,250.96,0.0,0.0,1.0,7.0,0.507542766418457,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00435000,2025-10-02 18:11:51+00:00,435.0,243.4,243.4,246.12,0.0,0.0,2.0,4.0,0.5211839874267576,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00440000,2025-10-10 14:16:05+00:00,440.0,241.27,238.56,241.3,0.0,0.0,9.0,9.0,0.5130969100952149,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00445000,2025-08-14 14:05:04+00:00,445.0,210.46,225.76,228.98,0.0,0.0,2.0,20.0,0.36035795898437495,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00450000,2025-09-11 15:33:13+00:00,450.0,216.81,212.17,215.17,0.0,0.0,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00455000,2025-07-16 14:24:05+00:00,455.0,182.0,216.16,219.39,0.0,0.0,1.0,31.0,0.3550479534912109,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00460000,2025-10-03 19:38:49+00:00,460.0,220.0,219.32,222.02,0.0,0.0,1.0,27.0,0.48068756622314457,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00465000,2025-08-15 15:54:27+00:00,465.0,191.12,206.59,209.84,0.0,0.0,2.0,8.0,0.349341223449707,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00470000,2025-10-20 17:22:00+00:00,470.0,211.2,209.59,212.73,11.0,5.4945054,2.0,4.0,0.46902996795654295,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00475000,2025-09-09 18:17:21+00:00,475.0,185.5,0.0,0.0,0.0,0.0,1.0,39.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00480000,2025-10-20 13:44:10+00:00,480.0,197.83,200.01,203.19,5.930008,3.0901554,2.0,44.0,0.45383236602783206,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00485000,2025-08-11 18:48:16+00:00,485.0,167.27,187.52,190.78,0.0,0.0,6.0,29.0,0.3350896569824219,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00490000,2025-08-13 18:23:59+00:00,490.0,168.17,182.78,186.04,0.0,0.0,2.0,56.0,0.33136654968261714,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00495000,2025-09-16 18:18:36+00:00,495.0,176.88,179.21,182.5,0.0,0.0,1.0,15.0,0.34705242797851554,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00500000,2025-10-15 19:16:23+00:00,500.0,176.97,180.92,183.76,0.0,0.0,11.0,205.0,0.41911896804809573,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00504000,2025-10-01 15:42:14+00:00,504.0,175.0,177.25,179.96,0.0,0.0,1.0,25.0,0.4131528411865234,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00505000,2025-09-05 13:59:07+00:00,505.0,158.86,176.05,179.41,0.0,0.0,20.0,145.0,0.416097758026123,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00506000,2025-06-20 13:40:27+00:00,506.0,117.39,138.98,142.21,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00507000,2025-07-03 16:30:25+00:00,507.0,138.88,166.75,169.67,0.0,0.0,1.0,1.0,0.312934116821289,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00508000,2025-09-08 17:26:44+00:00,508.0,154.48,0.0,0.0,0.0,0.0,1.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00509000,2025-07-28 20:01:41+00:00,509.0,145.59,164.88,167.79,0.0,0.0,3.0,4.0,0.3113777359008788,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00510000,2025-10-17 17:51:05+00:00,510.0,164.37,171.5,174.29,0.0,0.0,200.0,268.0,0.4045011943054199,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00511000,2025-10-17 17:51:05+00:00,511.0,163.41,170.56,173.34,0.0,0.0,200.0,250.0,0.40299058929443365,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00512000,2025-09-19 14:14:45+00:00,512.0,165.64,167.25,170.3,0.0,0.0,50.0,50.0,0.37827159820556633,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00513000,2025-05-19 13:38:20+00:00,513.0,104.38,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00514000,2025-06-25 13:46:20+00:00,514.0,117.35,160.19,163.46,0.0,0.0,1.0,21.0,0.31284256500244134,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00515000,2025-08-11 14:07:31+00:00,515.0,139.41,159.25,162.53,0.0,0.0,1.0,27.0,0.31211015045166013,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00516000,2025-05-05 13:50:38+00:00,516.0,82.7,0.0,0.0,0.0,0.0,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00517000,2025-08-08 17:35:47+00:00,517.0,137.04,157.38,160.3,0.0,0.0,2.0,1.0,0.3052895399475098,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00518000,2025-08-28 16:49:58+00:00,518.0,144.94,160.35,163.31,0.0,0.0,1.0,9.0,0.3551700225830078,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00519000,2025-04-14 15:07:10+00:00,519.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00520000,2025-10-15 15:08:58+00:00,520.0,161.07,162.1,164.86,0.0,0.0,1.0,216.0,0.3900817828369141,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00521000,2025-09-16 19:17:50+00:00,521.0,152.78,154.8,158.14,0.0,0.0,1.0,3.0,0.32317266189575183,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00522000,2025-09-18 14:38:37+00:00,522.0,154.75,153.86,157.21,0.0,0.0,1.0,5.0,0.32224188507080076,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00523000,2025-04-23 13:35:37+00:00,523.0,63.4,87.21,90.22,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00524000,2025-10-10 14:58:40+00:00,524.0,158.6,158.31,161.11,0.0,0.0,3.0,8.0,0.38446660461425775,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00525000,2025-10-20 14:45:51+00:00,525.0,158.02,157.38,160.17,6.0200043,3.960529,1.0,35.0,0.38303229278564455,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00526000,2025-05-20 14:41:11+00:00,526.0,97.73,96.61,99.94,0.0,0.0,1.0,54.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00527000,2025-06-26 14:44:48+00:00,527.0,107.69,148.09,151.0,0.0,0.0,2.0,3.0,0.29761444580078117,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00528000,2025-05-20 14:12:10+00:00,528.0,95.16,94.98,98.31,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00529000,2025-06-10 14:46:16+00:00,529.0,99.31,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00530000,2025-10-13 17:06:03+00:00,530.0,148.1,152.65,155.48,0.0,0.0,6.0,33.0,0.37590650955200194,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00531000,2025-06-06 14:26:18+00:00,531.0,96.53,116.99,117.91,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00532000,2025-05-12 13:37:32+00:00,532.0,81.59,97.36,98.94,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00533000,2025-06-02 14:56:38+00:00,533.0,87.07,109.89,110.66,0.0,0.0,8.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00534000,2025-04-28 15:15:21+00:00,534.0,60.98,86.95,88.15,0.0,0.0,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00535000,2025-10-14 19:16:41+00:00,535.0,143.0,148.04,150.82,0.0,0.0,3.0,44.0,0.3689943472290039,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00536000,2025-04-29 16:41:09+00:00,536.0,61.22,84.31,86.91,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00537000,2025-10-15 13:49:48+00:00,537.0,143.28,146.18,148.96,0.0,0.0,1.0,3.0,0.3662477926635742,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00538000,2025-06-17 18:21:05+00:00,538.0,88.92,111.5,114.9,0.0,0.0,4.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00539000,2025-06-24 19:05:44+00:00,539.0,95.93,137.02,139.96,0.0,0.0,3.0,1.0,0.2885813330078124,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00540000,2025-10-20 17:27:37+00:00,540.0,144.12,143.34,146.62,7.73999,5.6753116,1.0,87.0,0.36630882720947266,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00541000,2025-06-04 15:34:42+00:00,541.0,86.13,108.45,109.33,0.0,0.0,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00542000,2025-06-20 16:39:09+00:00,542.0,85.01,107.45,110.7,0.0,0.0,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00543000,2025-07-07 16:47:33+00:00,543.0,103.08,133.36,136.27,0.0,0.0,1.0,3.0,0.2851023638916015,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00544000,2025-06-20 13:58:34+00:00,544.0,84.78,105.74,108.99,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00545000,2025-10-06 19:39:37+00:00,545.0,141.47,138.76,141.55,0.0,0.0,6.0,31.0,0.35536838485717764,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00546000,2025-07-08 15:55:02+00:00,546.0,100.6,130.62,133.57,0.0,0.0,3.0,5.0,0.2831797756958008,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00547000,2025-09-10 18:26:34+00:00,547.0,121.08,122.01,125.1,0.0,0.0,3.0,14.0,0.15015498291015628,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00548000,2025-08-26 14:37:14+00:00,548.0,113.44,128.8,131.72,0.0,0.0,2.0,11.0,0.28125718749999995,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00549000,2025-07-15 14:47:27+00:00,549.0,101.58,127.88,130.84,0.0,0.0,1.0,9.0,0.28079942840576166,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00550000,2025-10-14 19:06:22+00:00,550.0,130.31,134.14,136.94,0.0,0.0,2.0,103.0,0.348639326171875,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00551000,2025-09-18 18:35:55+00:00,551.0,127.7,127.23,130.54,0.0,0.0,2.0,12.0,0.2951730639648437,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00552000,2025-09-19 19:59:41+00:00,552.0,128.54,131.12,132.32,0.0,0.0,1.0,5.0,0.3205329177856445,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00553000,2025-09-02 15:07:43+00:00,553.0,103.76,131.49,134.52,0.0,0.0,2.0,6.0,0.3476017388916015,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00554000,2025-09-08 17:26:44+00:00,554.0,111.83,0.0,0.0,0.0,0.0,1.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00555000,2025-10-09 17:23:12+00:00,555.0,130.12,130.99,131.61,0.0,0.0,2.0,19.0,0.3354406056213379,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00556000,2025-07-11 18:00:42+00:00,556.0,95.0,121.54,124.45,0.0,0.0,1.0,0.0,0.2746349392700196,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00557000,2025-10-10 19:27:12+00:00,557.0,116.82,129.13,129.89,0.0,0.0,15.0,22.0,0.3338231901550293,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00558000,2025-08-19 13:32:21+00:00,558.0,104.6,119.75,122.56,0.0,0.0,1.0,41.0,0.27213252288818357,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00559000,2025-10-15 17:11:23+00:00,559.0,118.68,127.25,128.03,0.0,0.0,2.0,13.0,0.3309393078613281,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00560000,2025-10-16 14:57:37+00:00,560.0,123.46,126.41,127.07,0.0,0.0,4.0,60.0,0.32923034057617184,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00561000,2025-10-15 17:15:45+00:00,561.0,115.8,125.43,126.21,0.0,0.0,8.0,85.0,0.32839111557006834,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00562000,2025-10-16 15:19:14+00:00,562.0,122.04,124.52,125.3,0.0,0.0,4.0,37.0,0.32710939010620116,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00563000,2025-08-20 19:52:06+00:00,563.0,97.3,115.3,118.11,0.0,0.0,1.0,7.0,0.26853148468017574,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00564000,2025-07-11 19:05:14+00:00,564.0,87.82,114.41,117.2,0.0,0.0,2.0,15.0,0.2675701905822754,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00565000,2025-10-10 15:45:49+00:00,565.0,115.22,121.91,122.52,0.0,0.0,2.0,94.0,0.3228064546203612,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00566000,2025-07-11 17:44:05+00:00,566.0,86.15,112.64,115.43,0.0,0.0,16.0,34.0,0.2661206201171875,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00567000,2025-08-25 13:39:00+00:00,567.0,97.99,111.67,114.53,0.0,0.0,1.0,15.0,0.26523561920166017,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00568000,2025-08-22 14:14:39+00:00,568.0,97.75,110.88,113.65,0.0,0.0,1.0,56.0,0.26451846328735346,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00569000,2025-09-24 17:09:07+00:00,569.0,111.36,118.18,118.92,0.0,0.0,2.0,15.0,0.3178931736755371,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00570000,2025-10-16 14:57:37+00:00,570.0,114.51,117.39,117.98,0.0,0.0,5.0,1143.0,0.31632153411865227,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00571000,2025-07-11 17:39:20+00:00,571.0,82.16,108.24,110.99,0.0,0.0,10.0,5.0,0.26212285736083984,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00572000,2025-10-03 14:38:11+00:00,572.0,117.07,115.48,116.2,0.0,0.0,2.0,39.0,0.3139717041015625,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00573000,2025-08-20 17:12:50+00:00,573.0,87.4,106.49,109.24,0.0,0.0,1.0,38.0,0.26068854553222653,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00574000,2025-10-16 19:40:36+00:00,574.0,105.04,113.68,114.36,0.0,0.0,1.0,223.0,0.3111183390808105,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00575000,2025-10-17 15:01:11+00:00,575.0,104.0,112.84,113.48,0.0,0.0,5.0,238.0,0.31000445861816406,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00576000,2025-10-09 17:04:12+00:00,576.0,111.2,111.94,112.61,0.0,0.0,2.0,205.0,0.3089668713378906,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00577000,2025-10-10 19:28:27+00:00,577.0,99.2,111.04,111.72,0.0,0.0,1.0,16.0,0.30774618041992186,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00578000,2025-10-15 15:52:16+00:00,578.0,104.75,110.1,110.77,0.0,0.0,1.0,233.0,0.30605247177124023,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00579000,2025-08-25 16:21:22+00:00,579.0,88.28,101.25,103.89,0.0,0.0,2.0,98.0,0.255164919128418,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00580000,2025-10-20 14:27:54+00:00,580.0,106.85,108.42,108.98,4.239998,4.1321487,2.0,85.0,0.3035347967529296,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00581000,2025-10-15 16:20:37+00:00,581.0,102.98,107.47,108.13,0.0,0.0,1.0,80.0,0.30260401992797853,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00582000,2025-10-16 18:12:09+00:00,582.0,97.5,106.53,107.26,0.0,0.0,1.0,337.0,0.30152065673828127,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00583000,2025-10-14 13:50:08+00:00,583.0,92.64,105.69,106.34,0.0,0.0,1.0,70.0,0.30002531036376956,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00584000,2025-10-14 13:53:34+00:00,584.0,92.38,104.75,105.48,0.0,0.0,1.0,163.0,0.2990029817199707,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00585000,2025-10-17 17:20:15+00:00,585.0,95.74,103.93,104.52,0.0,0.0,2.0,157.0,0.2972024626159668,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00586000,2025-09-30 16:44:56+00:00,586.0,97.75,102.98,103.62,0.0,0.0,1.0,20.0,0.29585970260620115,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00590000,2025-10-15 16:31:16+00:00,590.0,95.3,99.51,100.03,0.0,0.0,5.0,221.0,0.290473403930664,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00595000,2025-10-13 14:17:21+00:00,595.0,88.25,95.12,95.7,0.0,0.0,1.0,63.0,0.2847361566162109,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00600000,2025-10-20 16:31:28+00:00,600.0,90.23,90.8,91.26,3.7400055,4.324206,16.0,473.0,0.2780070979309082,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00605000,2025-10-17 18:40:03+00:00,605.0,81.79,86.46,86.93,0.0,0.0,2.0,135.0,0.271842608795166,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00610000,2025-10-17 18:31:37+00:00,610.0,77.74,82.18,82.66,0.0,0.0,7.0,276.0,0.26586122329711914,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00615000,2025-10-17 19:37:03+00:00,615.0,73.29,77.94,78.38,0.0,0.0,1.0,170.0,0.2595594064331055,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00620000,2025-10-20 18:08:09+00:00,620.0,73.99,73.8,74.16,4.7599945,6.8756237,2.0,501.0,0.2533949172973633,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00625000,2025-10-20 16:55:43+00:00,625.0,69.03,69.61,70.02,4.5899963,7.122899,1.0,1394.0,0.2474745663452148,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00630000,2025-10-20 16:14:38+00:00,630.0,64.43,65.5,65.88,4.3600006,7.2581997,6.0,1899.0,0.2412414133453369,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00635000,2025-10-20 13:47:37+00:00,635.0,59.82,61.5,61.86,2.1699982,3.7640903,8.0,570.0,0.23544313148498533,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00640000,2025-10-20 14:30:38+00:00,640.0,56.27,57.48,57.88,3.7999992,7.2422323,1.0,2475.0,0.2295304098510742,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00645000,2025-10-20 15:17:41+00:00,645.0,52.38,53.58,53.93,4.3899994,9.1477375,36.0,274.0,0.22344221389770508,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00650000,2025-10-20 17:52:03+00:00,650.0,49.72,49.73,50.06,5.760002,13.102826,1.0,924.0,0.21741505249023438,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00655000,2025-10-17 19:08:41+00:00,655.0,42.12,45.98,46.29,0.0,0.0,28.0,889.0,0.21155573608398434,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00660000,2025-10-20 17:26:43+00:00,660.0,42.3,42.36,42.59,3.0099983,7.6609774,57.0,845.0,0.20562775581359863,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY260331C00665000,2025-10-20 17:57:28+00:00,665.0,38.7,38.81,39.03,3.290001,9.291163,31.0,592.0,0.2000049482727051,True,REGULAR,USD,call,2026-03-31,671.5900268554688,2025-10-20_14-42-58_ET
